sentence_id,text,char_count,word_count,phoneme_count,complexity_tag,t_synth_start,t_front_end_end,t_acoustic_end,t_vocoder_end,t_audio_write_end,front_end_ms,acoustic_ms,vocoder_ms,write_ms,total_synth_ms,audio_duration_s,n_samples,sample_rate,rtf,energy_j,energy_wh,energy_per_speech_s,mean_cpu,peak_cpu,peak_temp,throttled_any,amp_energy_j,amp_energy_wh,amp_mean_w,amp_peak_w,cpu_energy_wh,cpu_mean_w,mem_energy_wh,mem_mean_w
REF,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,9212.487123831,9212.493073873,9212.917362527,9213.613281405,9213.685107711,0.004462999640963972,423.9676329998474,694.9778340003832,71.80258399966988,1197.9838799998106,3.889,85760,22050,0.3080441964514813,12.32829494409923,0.0034245263733608975,3.1700424129851457,92.38383149085973,100.0,68.3,False,0.35171920064006906,9.769977795557474e-05,0.31996315104166667,0.32313281250000003,0.0014600181243428433,4.61067343172825,0.00022789591294235888,0.7409713970621633
A1,.Le chat dort.,14,3,,short_plain,9215.685511603,9215.685918365,9215.898245912,9216.110754665,9216.153983157,0.0033329997677356005,212.21013899958052,212.00269399923855,43.2069180005783,468.47155400064366,1.173,25856,22050,0.3993789889178548,3.886300265984325,0.0010795278516623126,3.313128956508376,81.73751686909581,95.0,66.65,False,0.12784063436346263,3.5511287323184063e-05,0.31947125,0.3216984375,0.00038207980153497464,3.46412177699536,8.049692644536825e-05,0.690787578762448
A2,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,9218.154354281,9218.154820544,9218.467580757,9218.920911865,9218.976766134,0.003481998646748252,312.5936010001169,452.6630660002411,55.832250998719246,822.4118529997213,2.612,57600,22050,0.31485905551291016,7.341246725355943,0.002039235201487762,2.8105845043476045,92.79754292339375,100.0,67.75,False,0.2232434599919383,6.201207221998286e-05,0.3196369140625,0.3221765625,0.0008021954498200294,3.976976254585,0.0001434941537876394,0.7191321034207125
A3,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,9220.977110292,9220.977636685,9221.462391527,9222.297799053,9222.375613704,0.003167000613757409,484.54561899961845,834.3846110001323,77.79509499960113,1398.5034119996271,4.644,102400,22050,0.3011419922479817,13.915290077983347,0.003865358354995374,2.9964018255778093,90.70497216203762,100.0,68.85,False,0.4139857380825101,0.0001149960383562528,0.31875401785714297,0.32289375000000003,0.001581224398657155,4.241671564429358,0.0002644541604186475,0.7302548405460548
B1,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,9224.375951907,9224.376425707,9224.707305681,9225.208872476,9225.268327385,0.002962999133160338,330.7128800006467,501.0202909998043,59.43196499902115,892.3754779989395,2.833,62464,22050,0.31499310907128114,8.326408306884653,0.0023128911963568484,2.939078117502525,89.76101942636258,100.0,69.4,False,0.2551009549177781,7.086137636604948e-05,0.31933611111111115,0.323053125,0.0009497250373193891,4.070171543703778,0.00012521739256324155,0.5740119021126734
B2,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,9227.268678197,9227.269210794,9227.781819738,9228.659506767,9228.73973444,0.0032410007406724617,512.3901280003338,876.9362279999768,80.20746900001541,1471.0562429991114,4.888,107776,22050,0.3009525865382798,13.938813527887932,0.003871892646635537,2.85163942878231,90.18388999390282,100.0,70.5,False,0.44771254961960666,0.00012436459711655742,0.320743125,0.3228140625,0.0014191090423440085,3.4936158859229463,0.0002986194419972958,0.7526889993827066
B3,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,9230.740076872,9230.740550653,9231.131931602,9231.80857307,9231.878625856,0.0028889990062452853,391.21461499962606,676.0860190006497,70.02797099994496,1138.548983999499,3.727,82176,22050,0.3054867142472495,9.78879467377545,0.002719109631604292,2.626454165220137,94.09864525718186,100.0,70.5,False,0.3198172357188523,8.883812103301452e-05,0.31906278409090905,0.32257500000000006,0.0009756767812971181,3.4049969518875467,0.00021043139735262166,0.7423860361970618
B4,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,9233.878994882,9233.879474793,9234.234067541,9234.755500545,9234.817064253,0.0037770005292259157,354.42269099985424,520.7360169988533,61.54383800094365,938.0693710008927,2.902,64000,22050,0.3232492663683297,8.82910896868265,0.002452530269078514,3.042422111882374,90.40073604900304,100.0,70.5,False,0.2545357891432314,7.070438587311983e-05,0.31831493055555554,0.321778125,0.0010317085494504484,4.520957759854422,0.000168021281929393,0.7594600363309401
C1,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,9236.817400981,9236.8179788,9237.512832638,9238.79435637,9238.896129152,0.0031859999580774456,694.6007250007824,1280.579428999772,101.74913400078367,2078.728170999966,7.105,156672,22050,0.2925725786066103,21.209290787685873,0.005891469663246076,2.985121856113423,91.22962189714437,100.0,72.15,False,0.6387096129363071,0.000177419336926752,0.31973459821428574,0.32289375000000003,0.0023592688893864203,4.171241820342618,0.0004213921580656774,0.7618488855933275
C2,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,9240.896462231,9240.896940272,9241.310995812,9241.9924681,9242.062244946,0.0029259990697028115,413.87763199963956,680.775745999199,69.75527200120268,1165.7827150011144,3.843,84736,22050,0.3033522547491841,12.13929166002032,0.0033720254611167553,3.158806052568389,88.57598871318385,100.0,73.25,False,0.3503490679848419,9.731918555134497e-05,0.31863658854166665,0.32225624999999997,0.0013997550595231305,4.6002073073795415,0.00023529625864543799,0.7639192201571351
REF,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,9244.062563175,9244.063052012,9244.477658439,9245.160992666,9245.232149414,0.0029080001695547253,414.4226480002544,682.4513129995466,71.13432100049977,1169.5862389988179,3.889,85760,22050,0.3007421545381378,10.2452795174012,0.0028459109770558886,2.634425178040936,94.38167334650602,100.0,73.25,False,0.31707617990073655,8.807671663909349e-05,0.3172044034090909,0.3221765625,0.001064017569477022,3.689246403257691,0.00020871304992107012,0.7489651094247037
